AAPL,NFLX,AMZN,MMM,K,O,NSRGY,LDSVF,JPM,JNJ,TSLA,V,PFE
22.926432,68.794289,330.519989,119.084137,52.352676,32.672916,64.04763,4559.212402,49.557995,87.605553,56.062,51.335541,21.906797
22.978426,68.078568,331.190002,118.745888,51.705242,31.739391,63.703346,4559.212402,49.781902,87.630707,55.84,51.118202,21.758932
22.971636,65.39286,323.890015,119.191353,51.575752,31.657244,63.401031,4559.212402,49.707272,87.748009,50.771999,51.261501,22.12121
22.797596,65.272858,327.76001,119.496597,51.68906,31.985847,63.896477,4559.212402,49.748726,88.720001,52.147999,51.896782,22.217325
22.960335,64.932854,324,119.925575,50.82312,31.769279,62.79641,4630.408203,50.014107,88.979759,52.276001,51.474049,22.439131
23.007807,65.572861,325,121.138283,50.895958,31.186766,63.123909,4630.408203,50.851685,89.951767,52.764,51.691391,22.609177
22.8202,65.360001,331.320007,121.014534,50.709816,31.455618,62.729229,4515.6875,50.677536,90.488029,51.863998,51.646027,22.476095
22.842804,63.254288,324.5,120.206093,50.410385,31.097155,62.947571,4515.6875,50.511684,90.395851,50.006001,51.080002,22.313442
23.199932,63.414288,323.630005,119.100632,49.86816,30.701334,62.309357,4515.6875,50.536552,90.043938,50.082001,50.740856,22.217325
22.998766,64.365715,328.209991,119.521347,50.458939,30.537043,62.351345,4515.6875,51.108757,91.032677,50.428001,51.206581,22.409555
22.121767,63.355713,321.929993,117.541443,49.916718,30.581848,61.469601,4515.6875,49.88142,89.742271,49.389999,50.322926,22.165571
22.77273,64.10714,323.209991,117.491936,49.973381,30.940325,61.620758,4328.290039,50.221432,89.742271,49.32,50.616676,21.973343
22.628071,64.222855,321.820007,117.302216,50.021931,30.830044,61.436028,4328.290039,50.030689,89.273064,49.051998,50.375462,22.010313
22.77273,64.454285,322.440002,116.881462,49.851978,30.597511,61.8307,4328.290039,49.956062,89.314934,48.535999,50.958195,21.86244
22.417862,62.685715,317.459991,114.819016,49.08316,30.732529,61.150501,4328.290039,49.566292,87.396072,48.048,50.155735,21.551918
22.580605,64.28286,318.410004,114.398308,49.139812,30.732529,60.864986,4328.290039,49.123802,87.018997,50.284,50.086479,21.485367
22.517311,65.648567,322.73999,115.635788,49.520164,30.830044,60.251976,4330.086426,50.342724,88.091553,51.042,50.628616,21.603672
22.517311,66.211426,322.200012,115.775993,49.325939,30.965076,60.646656,4330.086426,50.242538,87.865318,52.124001,50.580849,21.566698
22.320663,65.178574,316.980011,113.581581,48.702789,30.837545,59.958061,4330.086426,49.482803,85.795616,51.914001,49.687637,21.285753
22.784031,66.694283,322.700012,116.658707,49.463524,31.632685,61.133709,4330.086426,50.426201,87.907211,51.855999,50.71698,21.721962
22.833757,65.945717,315.369995,114.373543,49.099339,32.075249,60.361134,4312.119629,49.324184,85.535866,51.402,49.606445,21.433619
22.768208,64.582855,311.390015,110.405472,48.799904,31.902739,60.025242,4188.72998,48.856644,84.823624,47.382,48.954449,21.537128
22.560261,62.654285,306.450012,109.638222,48.314342,31.947733,59.823708,4188.72998,48.556099,83.055588,44.917999,48.787258,21.049164
22.320663,64.160004,308.309998,110.694199,48.710884,32.442806,59.630558,4188.72998,48.414169,81.287567,45.411999,48.414703,21.041769
22.047163,64.08429,305.970001,110.727211,48.484283,32.832893,59.412224,4188.72998,46.360386,82.293091,45.939999,47.824802,20.842142
21.757851,51.671429,302.859985,111.411942,48.354794,32.982925,57.841896,4141.162109,45.984703,81.094841,45.27,48.481579,20.47986
22.076557,51.012856,303.640015,113.350601,49.301651,32.660355,58.841194,4141.162109,46.919754,82.703682,45.495998,49.198048,20.575981
22.548958,51.317142,306.209991,113.515633,49.981468,33.12542,59.58857,4141.162109,47.278744,83.122627,46.094002,49.639877,20.64991
23.161505,52.284286,315.329987,116.262726,49.932907,33.335461,59.748131,4141.162109,48.364086,84.094635,47.068001,50.943859,20.908686
23.279045,53.521427,312.970001,114.629311,50.208065,33.5755,59.66415,4141.162109,47.963337,84.815254,46.220001,50.373077,20.923473
23.694935,54.720001,313.179993,119.661591,49.965271,33.718025,59.832096,4141.162109,48.472614,85.996742,47.057999,51.175522,21.145273
23.783096,55.002857,287.059998,122.581978,50.127132,33.733017,60.151199,4141.162109,49.040321,86.415688,47.048,50.984467,21.522339
23.758228,54.200001,289.970001,123.382195,50.256618,33.950569,60.663452,4345.62793,48.956841,87.203346,44.334,50.967747,21.463194
24.126661,55.174286,295.589996,124.619652,50.782646,33.868038,61.217686,4433.712402,49.783352,87.806664,48.554001,51.755871,21.507551
24.26228,54.014286,294.119995,124.578369,50.556049,34.438137,60.705437,4433.712402,49.499508,88.451851,47.619999,51.266277,21.803295
24.180908,54.144287,299.070007,125.477623,51.826641,35.035351,61.083328,4433.712402,49.582993,89.692009,47.731998,56.518044,22.062065
24.411461,56.110001,305.459991,126.855339,51.76189,34.666332,61.578777,4433.712402,50.492996,90.312073,48.34,57.659634,22.143393
24.727909,55.487144,305.720001,126.46759,51.875187,35.344154,60.999355,4433.712402,50.826954,90.043938,48.518002,57.685909,22.320831
24.547081,54.682858,302.809998,127.91127,51.551472,35.87133,61.251274,4433.712402,50.300976,91.015923,47.785999,58.027424,22.387375
24.605852,54.34,296.519989,128.439255,51.664772,35.600216,61.511593,4433.712402,51.052368,91.183517,46.194,59.59412,22.402294
24.676222,54.757141,296.640015,128.736282,52.22319,35.291428,61.091724,4422.302734,51.119156,91.34272,48.243999,59.727867,22.402294
24.746599,54.880001,299.859985,129.148727,51.5191,35.298958,61.133709,4422.302734,51.319508,90.664017,48.040001,60.28672,22.312799
24.705734,55.324287,305.109985,130.064468,51.713333,35.472179,61.268074,4422.302734,51.703564,91.183517,48.386002,59.756523,22.52161
24.903233,54.650002,312.01001,129.610718,51.591946,35.268852,61.805504,4422.302734,51.236031,91.258919,50.216,59.641876,22.611094
25.25511,54.837143,311.51001,130.080917,51.53529,34.899799,61.780315,4422.302734,50.559792,91.124863,49.82,60.287956,22.685677
25.611517,54.201427,316.480011,130.633728,51.632393,34.77177,62.384945,4422.302734,50.284279,91.39299,50.34,60.041504,22.685677
25.92025,55.148571,327.820007,131.046097,51.640499,34.417809,62.561287,4422.302734,50.326023,90.630501,51.736,59.543774,22.626011
25.877115,54.44857,323.049988,130.914139,52.716846,34.696465,62.284172,4422.302734,50.409508,90.747787,50.796001,59.773499,22.611094
26.213097,54.432858,324.929993,132.118591,53.089115,34.726589,62.771217,4422.302734,50.53474,91.191879,51.540001,59.756744,22.812452
26.031487,51.871429,326.540009,131.732986,53.323818,34.568424,62.838398,4422.302734,50.593185,91.133247,49.548,59.787849,22.700586
26.403788,52.591431,330.540009,132.172485,53.12149,34.583481,62.930775,4497.540527,50.192444,90.64724,49.742001,60.220959,22.700586
26.440109,51.468571,332.630005,132.836014,52.983913,34.613621,62.401726,4499.741699,50.467945,90.967743,48.556,60.831139,22.708048
26.930452,50.924286,335.640015,132.603806,52.700661,34.877216,62.393341,4499.741699,50.893734,90.141205,49.344002,60.926857,22.536524
26.696634,49.855713,335.040009,131.094315,52.716846,34.937469,62.351345,4498.977539,50.342724,89.989395,49.618,61.558567,22.722963
27.014446,50.165714,333.570007,131.301666,52.945164,35.106071,62.821606,4498.977539,50.37611,90.419533,49.688,61.558567,23.19278
26.998556,49.512856,338.640015,132.777969,54.021519,35.128757,63.023144,4498.977539,50.225834,91.296646,48.903999,61.781101,23.230068
26.122288,48.830002,326,131.177261,53.89106,35.128757,63.526993,4498.977539,50.092258,91.111099,46.327999,61.77153,23.312105
26.022408,50.330002,326.309998,133.200974,54.290611,35.166561,63.048336,4498.977539,50.993927,91.515938,46.285999,62.216602,23.543285
26.317518,50.73143,316.5,134.577759,54.127529,34.992661,62.141403,4498.977539,51.377964,90.849648,45.860001,62.597057,23.677521
26.21764,50.085712,316.929993,134.577759,53.89106,34.901917,62.418526,4490.758301,51.244381,90.714706,45.655998,62.486996,23.617861
26.1064,50.131428,312.630005,134.58606,54.143841,34.410435,62.191788,4490.758301,52.346401,91.515938,44.742001,63.015797,23.856499
25.516169,48.497143,306.640015,133.47467,53.882896,34.380199,62.023846,4502.705566,52.321373,91.524345,42.872002,62.956005,23.841587
25.906631,49.111427,312.5,133.391739,53.670887,34.440689,62.04063,4502.705566,52.137691,91.127968,43.377998,63.204845,23.82667
25.414015,47.759998,305.839996,131.243607,52.831013,34.57679,61.939873,4502.705566,50.659981,89.601448,41.967999,62.625778,23.759548
25.339096,47.804287,307.359985,131.998383,54.714634,35.159,61.864296,4502.705566,51.044022,90.006271,41.776001,62.960781,23.602947
24.910049,47.782856,307.320007,130.314667,53.515961,35.204372,61.133709,4502.705566,50.125656,88.074913,41.400002,61.44371,23.080919
24.569529,46.720001,306.070007,130.090729,52.260223,35.143864,59.932869,4502.705566,49.390968,87.678513,40.807999,61.424568,23.013803
24.233551,45.205715,295.059998,131.915436,52.268356,35.204372,60.923779,4398.676758,48.781517,86.666451,39.562,60.637321,22.872116
24.837404,47.664288,298.880005,133.200974,52.871784,36.028526,60.621464,4398.676758,49.900246,87.771278,41.164001,61.994072,23.207699
25.572922,47.774284,297.730011,137.099152,53.833977,36.30072,61.436028,4419.383789,51.327881,90.082161,43.652,63.209625,23.841587
25.375418,48.58857,299.899994,137.248428,54.486313,36.746826,61.704746,4419.383789,51.703564,89.019524,43.858002,62.613823,23.819208
25.638754,48.097141,306.540009,138.733093,54.510761,37.245853,62.04063,4419.383789,51.71191,90.023148,44.52,63.221569,23.931076
25.547955,48.061428,306.290009,138.401291,54.828793,37.11731,62.074219,4419.383789,52.162743,87.94841,44.194,63.472851,23.453794
25.427635,48.871429,303.029999,138.475937,54.649395,37.366821,62.158195,4419.383789,52.162743,88.209854,44.452,64.03994,23.431421
25.877115,48.578571,309.089996,137.895325,54.641247,37.283669,61.897873,4597.75293,52.221188,88.606255,45.563999,63.798264,23.602947
25.858952,48.847141,312.040009,138.268555,54.60046,37.48024,62.04063,4597.75293,52.563488,88.833954,45.141998,63.513542,23.409052
25.543413,49.032856,310.299988,137.546997,54.323219,37.118259,61.839096,4597.75293,52.722107,88.859268,44.445999,63.302952,23.401594
25.057606,48.80143,310.350006,136.286316,53.361031,36.207546,61.25967,4597.75293,52.246223,88.193001,44.481998,62.740623,23.230068
24.819241,49.848572,308.519989,136.070679,53.393646,36.898144,61.007748,4597.75293,52.50671,88.150795,43.862,63.415421,23.364302
24.120045,47.311428,302.190002,133.001923,52.398827,37.657078,59.58857,4571.026855,50.876637,87.535149,42.018002,62.015598,23.237528
24.12232,46.501431,295.290009,131.583664,52.553764,38.150372,59.294666,4571.026855,49.557465,87.104996,42.256001,61.615978,23.431421
24.460564,46.742859,298.420013,132.537476,53.825825,38.772671,59.412224,4571.026855,49.633072,89.027946,42.189999,62.441525,23.752096
25.400398,47.779999,300.459991,135.714035,54.804321,37.748158,60.008442,4571.026855,50.742188,89.727943,42.124001,63.279034,24.236834
25.427635,47.041428,296.929993,134.046997,54.168301,38.195904,60.302353,4571.026855,49.859936,88.505051,41.332001,62.341026,24.348694
24.801083,45.547142,291.410004,133.317123,53.393646,38.727142,60.512291,4571.026855,49.431419,88.201424,40.442001,62.21899,24.438181
25.021282,46.255714,294.73999,133.21756,53.793213,38.803024,60.898571,4571.026855,49.439823,88.353226,40.849998,62.400837,24.192085
24.925943,46.32,293.269989,132.570648,54.412933,39.235619,61.293259,4571.026855,47.734138,87.712257,38.537998,61.151772,24.221918
24.249435,46.251431,286.950012,132.421341,55.2365,39.622646,65.223274,4928.842285,46.204887,86.438736,38.374001,60.570313,24.162262
24.061016,48.191429,290.73999,134.362152,55.546352,40.055218,63.720131,4928.842285,46.994728,87.745987,38.613998,61.005817,24.46056
24.680767,49.828571,289.440002,134.312378,56.23946,40.024876,64.123207,5022.091797,46.80986,85.426674,38.386002,61.458061,24.684278
24.869184,58.468571,297.25,134.810028,56.288383,40.032459,64.652252,5022.091797,46.961109,85.941147,39.313999,61.563347,24.341242
25.516169,61.205715,310.320007,137.588455,56.948872,40.366371,63.904877,4940.969727,48.389511,87.509842,40.324001,61.639927,24.468012
25.647839,62.494286,312.390015,136.037552,56.002987,40.631996,65.172897,4940.969727,47.624901,86.19416,40.257999,61.805035,24.199545
25.675077,63.794285,309.660004,136.219986,56.16608,41.527504,64.576683,4938.140625,47.700512,86.244766,41.310001,61.383888,24.46056
24.776114,64.881432,306.75,135.714035,55.799141,41.77795,65.575974,4938.140625,47.221584,86.101372,41.195999,60.058254,24.311407
26.176777,63.208572,303.910004,135.971161,54.942944,41.815918,64.09803,4778.106445,46.003231,85.586922,39.874001,58.950356,23.82667
26.991747,63.400002,311.779999,137.787552,54.910328,41.990295,64.660652,4650.395996,46.776249,86.345963,41.040001,59.342793,23.737181
26.59675,63.114285,354.529999,134.610962,53.475185,41.358215,64.249184,4741.580078,45.692337,84.456772,40.720001,60.996246,23.304646
26.930452,63.009998,364.470001,136.369247,54.200909,40.771851,64.64386,4751.416504,46.608215,85.038696,42.188,61.099136,23.602947
26.934996,65.274284,363.549988,137.62999,54.347691,40.589092,64.778214,4751.416504,47.658516,86.413429,43.672001,62.163952,23.878868
27.141579,64.101433,364.75,136.692764,54.339531,40.223545,64.803406,4671.461914,47.372826,85.485687,43.709999,63.3843,24.127142
27.335304,64.129997,373.890015,138.135941,54.657547,40.627171,64.862206,4671.461914,47.700512,86.413429,44.198002,65.037788,24.819284
27.105112,63.48,374.279999,137.737762,54.021519,38.715763,64.299553,4671.461914,48.641594,85.266434,43.472,63.9897,24.954702
27.28516,63.295715,370.559998,136.717651,53.654591,38.959431,64.685844,4671.461914,48.582771,84.153145,43.495998,63.520695,24.879467
27.809347,64.849998,373,137.530411,54.070438,39.058441,64.920975,4671.461914,49.120522,84.633896,43.257999,63.302952,25.69198
28.461166,64.984283,375.140015,137.267517,54.062302,39.104122,64.282768,4671.461914,49.044895,84.65918,42.560001,63.76321,25.767212
28.821255,65.247147,377.170013,138.460953,51.616024,39.363026,63.728531,4671.461914,50.053204,83.02301,40.576,64.942657,26.233658
28.962564,66.585716,381.829987,138.486008,51.534492,39.606731,63.485004,4671.461914,50.137218,84.018227,40.754002,64.635803,26.060621
29.133495,67.137146,375.429993,139.303864,51.542641,39.431564,64.039238,4787.799805,50.498531,84.709816,40.869999,64.933037,26.015484
29.336334,67.865715,373.369995,139.704437,52.015583,40.09409,63.392628,4852.895996,49.885147,84.304962,40.891998,64.51355,25.940248
29.274794,67.800003,379,139.44577,52.015583,39.134579,63.652958,4776.570801,49.767521,84.929085,42.341999,64.508743,25.88759
29.514103,68.314285,383.660004,140.305344,52.260223,39.576271,64.34156,4776.570801,50.246449,85.14991,43.422001,65.443657,26.000439
30.311783,67.405716,380.140015,140.88118,52.42329,39.918926,64.568283,4776.570801,49.868343,85.081963,41.467999,65.446068,25.87254
30.122614,67.839996,378.589996,141.139862,52.211296,38.738594,64.920975,4776.570801,51.103512,85.523582,40.821999,65.316597,25.834925
29.352283,68.332855,385.369995,140.947906,52.822853,38.913738,65.223274,4999.498047,51.372375,85.956703,40.751999,65.446068,26.07567
29.72378,69.004288,384.799988,141.548798,52.733162,38.072186,65.68515,4999.498047,51.742088,87.307106,41.438,65.623436,26.023003
29.277081,67.844284,380.160004,140.747589,52.578239,38.26329,65.626366,4999.498047,51.490005,87.060814,40.667999,65.038544,25.81988
29.420658,68.60714,385.660004,142.29155,52.42329,38.714245,65.626366,4981.217285,51.901733,87.66378,39.466,66.711784,26.158422
29.482199,67.815712,384.609985,140.430527,52.806549,38.637806,65.055336,4981.217285,52.069782,86.916389,39.911999,65.995018,26.000439
29.295307,67.110001,382.720001,139.504166,53.176273,38.477306,65.68515,4981.217285,52.204212,86.330399,40.487999,65.623436,26.060621
28.809868,66.807144,387.829987,139.846313,52.625797,38.828892,65.282059,4892.683594,52.094982,87.069275,40.125999,65.714539,25.932716
28.85317,64.874283,380.089996,137.167419,51.327602,37.246693,64.727829,4908.287598,51.162312,85.022484,38.776001,64.566284,25.556561
28.976242,63.66143,378.559998,138.844879,51.434414,37.628883,64.711029,4932.210938,51.674866,85.489609,38.175999,65.064896,25.601707
28.376841,62.151428,369.51001,135.414795,51.442635,37.659454,63.367443,4767.452637,50.380886,84.529915,38.063999,63.573837,25.413622
27.859491,62.884285,366.369995,134.972549,50.916786,37.858162,62.494099,4767.452637,50.616154,83.502266,38.748001,63.465969,25.30077
28.363159,64.045715,374.23999,137.259201,51.19614,38.324421,63.048336,4783.757813,51.565628,84.784706,38.214001,64.623802,25.579134
28.167162,62.628571,370.579987,135.81543,51.064686,38.25563,63.048336,4668.947754,51.254742,84.258148,37.736,63.533073,25.579134
28.477116,60.281429,373.350006,138.711273,51.631611,38.676018,63.317055,4640.379395,51.968952,85.829315,39.139999,64.48954,25.910158
28.953447,59.78857,371.920013,137.058899,51.146847,38.645462,63.275059,4719.47998,51.767288,84.83567,38.945999,63.406044,25.707026
29.279362,60.445713,375.140015,138.928284,51.812366,39.753761,65.47522,4719.47998,51.884926,86.169044,40.141998,64.165947,25.865015
29.058285,60.744286,373.23999,138.25235,51.60696,39.929565,64.803406,4719.47998,51.422791,86.364395,39.130001,64.062874,25.69198
